Product_Name,Price_BDT,Location,Product_Link,Price_Numeric,Product_Name_Short
Universal Dc12V Waterproof Stainless Steel Led Motorcycle Headlight Fog Light Handlebar Adjustable Mount Push Button On-Off Switch - Bike Accessories,৳ 224,Dhaka,https://www.daraz.com.bd/products/universal-dc12v-waterproof-stainless-steel-led-motorcycle-headlight-fog-light-handlebar-adjustable-mount-push-button-on-off-switch-bike-accessories-i228038306.html,224.0,Universal Dc12V Waterproof Stainless Steel Led Motorcycle Headlight Fog Light Ha
32 In1 Multi-Bit Screwdriver Set For Mobile Laptop Pc Repair Tool Kit - Screw Driver Set,৳ 225,Dhaka,https://www.daraz.com.bd/products/32-1-i216983489.html,225.0,32 In1 Multi-Bit Screwdriver Set For Mobile Laptop Pc Repair Tool Kit - Screw Dr
TE-801 Magnifier Light With Stand,৳ 700,Dhaka,https://www.daraz.com.bd/products/te-801-i472821997.html,700.0,TE-801 Magnifier Light With Stand
Servo Tester Gear Test CCPM Consistency Master Checker 3CH 4.8-6V with Indicator Light,৳ 210,Dhaka,https://www.daraz.com.bd/products/ccpm-3ch-48-6v-i339594787.html,210.0,Servo Tester Gear Test CCPM Consistency Master Checker 3CH 4.8-6V with Indicator
22Mm 3 Wire Handlebar Switch. Lighting Button. Waterproof Control Switch Button With Led Light. Red - Bike Accessories,৳ 197,Dhaka,https://www.daraz.com.bd/products/22mm-3-led-i266442903.html,197.0,22Mm 3 Wire Handlebar Switch. Lighting Button. Waterproof Control Switch Button 
Voltage Tester 12-250V AC/DC voltage EDL8003,৳ 510,Chattogram,https://www.daraz.com.bd/products/12-250v-acdc-edl8003-i487234900.html,510.0,Voltage Tester 12-250V AC/DC voltage EDL8003
18650 battery holder Case for electronics and DIY projects,৳ 30,Mymensingh,https://www.daraz.com.bd/products/diy-18650-i528335360.html,30.0,18650 battery holder Case for electronics and DIY projects
Travel Gadget Organizer Mobile phone Bag USB power Bank pouch case Portable digital cable bag Electronics Accessories Storage Carrying Case Pouch,৳ 235,Chattogram,https://www.daraz.com.bd/products/usb-i302718377.html,235.0,Travel Gadget Organizer Mobile phone Bag USB power Bank pouch case Portable digi
Heatless Hair Curling Set With Satin Headband Foam Rod Soft No Heat Curling Iron For Overnight Styling Comfortable Grip DIY Lazy Wave Curling Tool Suitable For All Hair Types Natural Look Non Damaging Curler For Women Nighttime Hair Care Solution Accessor,৳ 249,Dhaka,https://www.daraz.com.bd/products/diy-i530963640.html,249.0,Heatless Hair Curling Set With Satin Headband Foam Rod Soft No Heat Curling Iron
3 pcs x 30mm Round Metal Plate Sticker Ultra-thin Iron Stickers for Magnetic Car Mobile Phone Mount Holder,৳ 79,Rangpur,https://www.daraz.com.bd/products/3-pcs-x-30mm-round-metal-plate-sticker-ultra-thin-iron-stickers-for-magnetic-car-mobile-phone-mount-holder-i110878592.html,79.0,3 pcs x 30mm Round Metal Plate Sticker Ultra-thin Iron Stickers for Magnetic Car
"Corslet Stainless Steel 115 In 1 Precision Screwdriver Set, For Multipurpose","৳ 1,103",Dhaka,https://www.daraz.com.bd/products/1-1-i212966632.html,1103.0,"Corslet Stainless Steel 115 In 1 Precision Screwdriver Set, For Multipurpose"
Moto honda alam system remote control motorcycle anti-theft alarm device anti-theft protection engine start pke sensing - bike accessories,"৳ 1,225",Dhaka,https://www.daraz.com.bd/products/moto-honda-alam-pke-i423472319.html,1225.0,Moto honda alam system remote control motorcycle anti-theft alarm device anti-th
IR Infrared Obstacle Avoidance Sensor,৳ 47,Dhaka,https://www.daraz.com.bd/products/ir-i308892636.html,47.0,IR Infrared Obstacle Avoidance Sensor
Motorcycle Odometer Speedometer Meter Screen Protection HD Film For Gixxer Fi & ABS,৳ 234,Dhaka,https://www.daraz.com.bd/products/gixxer-fi-abs-hd-i328533927.html,234.0,Motorcycle Odometer Speedometer Meter Screen Protection HD Film For Gixxer Fi & 
DT3 Data Cable Detection Board USB Cable Tester for IOS Android Type-C Short Circuit On-Off Switching Test Board,৳ 350,Rajshahi,https://www.daraz.com.bd/products/ios-c-dt3-usb-i427394298.html,350.0,DT3 Data Cable Detection Board USB Cable Tester for IOS Android Type-C Short Cir
Phone Charger Waterproof Easy to Install Outdoor Compass USB Charger For Motorcycle. Black,৳ 240,Dhaka,https://www.daraz.com.bd/products/usb-i321371379.html,240.0,Phone Charger Waterproof Easy to Install Outdoor Compass USB Charger For Motorcy
"Car android player Android car stereo video audio system 7"" Universal 2 Din Touch screen Toyota Honda Nissan Mitsubishi Hyundai Mg Mazda cars navigation system Car interior accessories ( Khadiza Car Decoration items)","৳ 4,800",Dhaka,https://www.daraz.com.bd/products/7-2-mg-mazda-khadiza-i494245833.html,4800.0,"Car android player Android car stereo video audio system 7"" Universal 2 Din Touc"
GDL PP 170gm Sediment Filter 4PCs PP Package with FREE DELIVERY 100% Polypropylene 10Inchs Pre-Filtration 10 x 2.7 Household Water Filterwith and Filter Effective to Remove Sediment Iron Dust Heavy Metal and Clean Water Filtration,৳ 639,Dhaka,https://www.daraz.com.bd/products/gdl-pp-170gm-4-pp-100-10-10x27-i530160429.html,639.0,GDL PP 170gm Sediment Filter 4PCs PP Package with FREE DELIVERY 100% Polypropyle
115 In 1 Screw Drivers Screwdriver Set 115 In 1 Tool Kit Professional Precision Stainless Steel Screwdriver Repair Tool Magnetic Driver For Cellphone Computer Tablet PC Laptop Watch Electronic Repair Tool Kit,"৳ 1,350",Dhaka,https://www.daraz.com.bd/products/115-in-1-screw-drivers-screwdriver-set-115-in-1-tool-kit-professional-precision-stainless-steel-screwdriver-repair-tool-magnetic-driver-for-cellphone-computer-tablet-pc-laptop-watch-electronic-repair-tool-kit-i211677539.html,1350.0,115 In 1 Screw Drivers Screwdriver Set 115 In 1 Tool Kit Professional Precision 
Dc12V Universal Motorcycle Dc12V Waterproof Stainless Steel Headlight Fog Light Handlebar Adjustable Mount Push Button On-Off Lighting Switch - Bike Accessories,৳ 245,Dhaka,https://www.daraz.com.bd/products/dc12v-universal-motorcycle-dc12v-waterproof-stainless-steel-headlight-fog-light-handlebar-adjustable-mount-push-button-on-off-lighting-switch-bike-accessories-i293157246.html,245.0,Dc12V Universal Motorcycle Dc12V Waterproof Stainless Steel Headlight Fog Light 
Universal Motorcycle 12V 3 Wire On-Off-On Handlebar Fog Light Horn Headlight Break Light Button Switch (1Pcs) - Bike Accessories,৳ 255,Dhaka,https://www.daraz.com.bd/products/universal-motorcycle-12v-3-wire-on-off-on-handlebar-fog-light-horn-headlight-break-light-button-switch-1pcs-bike-accessories-i295626612.html,255.0,Universal Motorcycle 12V 3 Wire On-Off-On Handlebar Fog Light Horn Headlight Bre
7 In 1 Multi Screwdriver With Powerful Torch Light,৳ 199,Dhaka,https://www.daraz.com.bd/products/7-1-i276446877.html,199.0,7 In 1 Multi Screwdriver With Powerful Torch Light
Electronic Upper Arm Blood Pressure Monitor,"৳ 1,100",Dhaka,https://www.daraz.com.bd/products/-i498044462.html,1100.0,Electronic Upper Arm Blood Pressure Monitor
Wireless Receiver Bluetooth Audio Music Car Bluetooth Adapter,৳ 200,Dhaka,https://www.daraz.com.bd/products/wireless-receiver-bluetooth-audio-music-car-bluetooth-adapter-i315704739.html,200.0,Wireless Receiver Bluetooth Audio Music Car Bluetooth Adapter
31 In 1 Screw Driver Set,৳ 144,Dhaka,https://www.daraz.com.bd/products/31-1-i530134551.html,144.0,31 In 1 Screw Driver Set
HOCO E91 Wireless Intelligent Positioning With Dog Cat Tracker,"৳ 1,098",Dhaka,https://www.daraz.com.bd/products/hoco-e91-wireless-intelligent-positioning-with-dog-cat-tracker-i428334274.html,1098.0,HOCO E91 Wireless Intelligent Positioning With Dog Cat Tracker
"Precision Magnetic Screwdriver Accessory Kit with Adjustable Pole & Anti-Slip Handle, Work Repair Tool for Household Appliances, Electronics, Crafts & DIY Projects (Green)",৳ 189,Dhaka,https://www.daraz.com.bd/products/diy-i463371419.html,189.0,Precision Magnetic Screwdriver Accessory Kit with Adjustable Pole & Anti-Slip Ha
Soldering Tip Or Bit Copper For Soldering Iron,৳ 95,Dhaka,https://www.daraz.com.bd/products/soldering-tip-or-bit-copper-for-soldering-iron-i221440485.html,95.0,Soldering Tip Or Bit Copper For Soldering Iron
electronic sigarate,৳ 650,Dhaka,https://www.daraz.com.bd/products/-i422269391.html,650.0,electronic sigarate
Water Purifier Tap Iron Filter set With pp Filter Included,"৳ 1,500",Dhaka,https://www.daraz.com.bd/products/pp-i125859345.html,1500.0,Water Purifier Tap Iron Filter set With pp Filter Included
"24 in 1 Precision Screwdriver Set with Magnetic Driver, Jiffix Pocket Manual Screwdriver Tool Kit with Sliding Closure, Mini Professional Repair Tools for Electronics/Watch/Camera/Laptop/Glasses",৳ 299,Dhaka,https://www.daraz.com.bd/products/24-1-i526824351.html,299.0,"24 in 1 Precision Screwdriver Set with Magnetic Driver, Jiffix Pocket Manual Scr"
Update Model Scholl Velvet Smooth Electronic Foot Cleaner (Pedi Spin),৳ 394,Dhaka,https://www.daraz.com.bd/products/-i328247236.html,394.0,Update Model Scholl Velvet Smooth Electronic Foot Cleaner (Pedi Spin)
Authentic Aisilin NO.7389C 32-in-1 Screwdrivers Set,৳ 285,Dhaka,https://www.daraz.com.bd/products/aisilin-no7389c-32-1-i277352097.html,285.0,Authentic Aisilin NO.7389C 32-in-1 Screwdrivers Set
UNI-T AC Voltage Detector 24V~1000VAC Model UT12D - Kings Trading,৳ 750,Dhaka,https://www.daraz.com.bd/products/uni-t-ac-voltage-detector-24v1000vac-model-ut12d-kings-trading-i525710601.html,750.0,UNI-T AC Voltage Detector 24V~1000VAC Model UT12D - Kings Trading
STARINK 107A Black Laser Toner Compatible With HP 107X/W1107X Computer & Office Office Electronics Printer Supplies Toner-Cartridges Computers And Consumables Print 1000 Pages Without Chip,৳ 910,Dhaka,https://www.daraz.com.bd/products/starink-107a-hp-107xw1107x-1000-i246590869.html,910.0,STARINK 107A Black Laser Toner Compatible With HP 107X/W1107X Computer & Office 
"IR Sensor, Infrared Obstacle Avoidance Sensor For Arduino Smart Car Robot",৳ 59,Dhaka,https://www.daraz.com.bd/products/ir-arduino-i185253053.html,59.0,"IR Sensor, Infrared Obstacle Avoidance Sensor For Arduino Smart Car Robot"
60W Precision Iron with indicator,৳ 169,Dhaka,https://www.daraz.com.bd/products/60w-i192010770.html,169.0,60W Precision Iron with indicator
New Self Defiance Tactical Rod (Heavy Metal and Extendable Iron Folding Lathi,৳ 999,Dhaka,https://www.daraz.com.bd/products/new-self-defiance-tactical-rod-heavy-metal-and-extendable-iron-folding-lathi-i529597357.html,999.0,New Self Defiance Tactical Rod (Heavy Metal and Extendable Iron Folding Lathi
24 in 1 Magnetic Multi-purpose Precision Screwdriver Set disassembling laptop and millet mobile phone repair tool Aluminium S2 Steel Repair Tool,৳ 286,Dhaka,https://www.daraz.com.bd/products/24-1-i359425303.html,286.0,24 in 1 Magnetic Multi-purpose Precision Screwdriver Set disassembling laptop an
Infrared Obstacle Avoidance Sensor Reflection Photoelectric Sensor Module IR,৳ 79,Dhaka,https://www.daraz.com.bd/products/ir-i227573290.html,79.0,Infrared Obstacle Avoidance Sensor Reflection Photoelectric Sensor Module IR
"Rechargeable Finishing Touch Flawless Salon Nails Kit, Electronic Nail File and Full Manicure and Pedicure Tool",৳ 650,Dhaka,https://www.daraz.com.bd/products/-i344178300.html,650.0,"Rechargeable Finishing Touch Flawless Salon Nails Kit, Electronic Nail File and "
Motorcycle Odometer Speedometer Meter Screen Protection HD Film For MT V15,৳ 234,Dhaka,https://www.daraz.com.bd/products/mt-v15-hd-i339609133.html,234.0,Motorcycle Odometer Speedometer Meter Screen Protection HD Film For MT V15
Lcd Digital Scale 50Kgx10G Electronic Luggage Hanging Weight Scale Portabal Handheld Travel Suitcase Baggage Weight Scale,৳ 590,Dhaka,https://www.daraz.com.bd/products/lcd-50kg-x-10g-i529711551.html,590.0,Lcd Digital Scale 50Kgx10G Electronic Luggage Hanging Weight Scale Portabal Hand
HANDSKIT 90W LED Digital Soldering Iron Kit Adjust Temperature Electrical Soldering Iron,"৳ 2,450",Dhaka,https://www.daraz.com.bd/products/handskit-90w-led-digital-soldering-iron-kit-adjust-temperature-electrical-soldering-iron-i184937511.html,2450.0,HANDSKIT 90W LED Digital Soldering Iron Kit Adjust Temperature Electrical Solder
25-in-1 screwdriver set for disassembling laptop and millet mobile phone repair tool disassembly machine,৳ 399,Dhaka,https://www.daraz.com.bd/products/25-1-i203563764.html,399.0,25-in-1 screwdriver set for disassembling laptop and millet mobile phone repair 
"Metal Coffee Cup Rack Wall Mounted Coffee Mug Hanger Wall Mug Rack in Kitchen or Coffee Bar for Mug Display or Storage, Wall Coffee Mug Holder -Space Saver",৳ 340,Dhaka,https://www.daraz.com.bd/products/-i345898996.html,340.0,Metal Coffee Cup Rack Wall Mounted Coffee Mug Hanger Wall Mug Rack in Kitchen or
Multifunction 31 in 1 Precision Handle Mini Screw driver set Mobile Phone Watch Laptop Repair Kit Tools Household Accessories,৳ 149,Dhaka,https://www.daraz.com.bd/products/31-1-i124786889.html,149.0,Multifunction 31 in 1 Precision Handle Mini Screw driver set Mobile Phone Watch 
58Pcs Screwdriver Tool Kit Set Mobile Phone Computer Laptop,৳ 790,Dhaka,https://www.daraz.com.bd/products/58-i524780220.html,790.0,58Pcs Screwdriver Tool Kit Set Mobile Phone Computer Laptop
Odometer Speedometer Screen Protector HD Film for Honda Hornet 2.0-1 Set,৳ 350,Dhaka,https://www.daraz.com.bd/products/odometer-speedometer-screen-protector-hd-film-for-honda-hornet-20-1-set-i312224759.html,350.0,Odometer Speedometer Screen Protector HD Film for Honda Hornet 2.0-1 Set
Bicycle Plastic & Iron Basket For Kids Bike Accessories Red/blue,৳ 299,Khulna,https://www.daraz.com.bd/products/-i270542351.html,299.0,Bicycle Plastic & Iron Basket For Kids Bike Accessories Red/blue
25mm Brass Padlock 3 Dial Combination Number Lock Small Lock Luggage Lock,৳ 260,Rajshahi,https://www.daraz.com.bd/products/-i197758951.html,260.0,25mm Brass Padlock 3 Dial Combination Number Lock Small Lock Luggage Lock
"KZ Earphones Cable With Mic 0.75mm 2 Pin Cable For AS16 ZSX ZS6 ZST PRO cable, ZSR ZS10 cable, ZSA AS12 BA10 ZSN pro cable",৳ 585,Dhaka,https://www.daraz.com.bd/products/as16-zsx-zs6-zst-pro-zsr-zs10-zsa-as12-ba10-zsn-pro-075mm-2-kz-i200790352.html,585.0,"KZ Earphones Cable With Mic 0.75mm 2 Pin Cable For AS16 ZSX ZS6 ZST PRO cable, Z"
DIY Ultrasonic Levitator Suspension Standing Wave Controller,"৳ 1,416",Overseas,https://www.daraz.com.bd/products/diy-i492048534.html,1416.0,DIY Ultrasonic Levitator Suspension Standing Wave Controller
Phone case For OnePlus Nord CE4 Back cover Shockproof Armor iron Metal Ring Kickstand Bracket Casing For OnePlus Nord CE4 Lite Cover cases,৳ 649,Overseas,https://www.daraz.com.bd/products/oneplus-nord-ce4-oneplus-nord-ce4-lite-i392066904.html,649.0,Phone case For OnePlus Nord CE4 Back cover Shockproof Armor iron Metal Ring Kick
Heavy Plastic Bike Chain Cleaner Brush - Bike Accessories,৳ 129,Dhaka,https://www.daraz.com.bd/products/heavy-plastic-bike-chain-cleaner-brush-bike-accessories-i220355979.html,129.0,Heavy Plastic Bike Chain Cleaner Brush - Bike Accessories
Water Purifier Tap Iron Filter set With pp Filter Included,"৳ 1,250",Dhaka,https://www.daraz.com.bd/products/pp-i319792546.html,1250.0,Water Purifier Tap Iron Filter set With pp Filter Included
Welding Iron Wire Reel 0.8mm Solder Wire Reel,৳ 60,Dhaka,https://www.daraz.com.bd/products/08mm-i118728035.html,60.0,Welding Iron Wire Reel 0.8mm Solder Wire Reel
"7 in 1 Multifunctional Electronic Cleaner Kit, Keyboard Cleaner Kit with Brush, 3 in 1 Cleaning Pen for AirPods Pro, Multifunctional Cleaning Kit for Earphone, Keyboard, Laptop, Phone, PC Monitor-Multicolor",৳ 255,Dhaka,https://www.daraz.com.bd/products/7-in-1-airpods-pro-3-in-1-i324190283.html,255.0,"7 in 1 Multifunctional Electronic Cleaner Kit, Keyboard Cleaner Kit with Brush, "
USB Charger With On-Off switch for Motorcycle . Black,৳ 230,Dhaka,https://www.daraz.com.bd/products/usb-i258319397.html,230.0,USB Charger With On-Off switch for Motorcycle . Black
SOLDERING IRON MEGA COMBO PACK WITH (60W HI QUALITY IRON+DT830D MULTIMETER+SUCKER+SOLDERING WIRE+SUCKER+ROSIN) RPELECTRONICS,৳ 690,Dhaka,https://www.daraz.com.bd/products/60w-dt830d-rpelectronics-i338397481.html,690.0,SOLDERING IRON MEGA COMBO PACK WITH (60W HI QUALITY IRON+DT830D MULTIMETER+SUCKE
Water Iron Removal Filter With All Accessories,"৳ 1,290",Chattogram,https://www.daraz.com.bd/products/-i141278084.html,1290.0,Water Iron Removal Filter With All Accessories
Single Stage Iron Removal water treatment housing With accessories & one year cartridge,"৳ 1,300",Chattogram,https://www.daraz.com.bd/products/-i317169914.html,1300.0,Single Stage Iron Removal water treatment housing With accessories & one year ca
"Electronic Smokeless Ashtray 2-in-1 Air Purifier - Smart Multi-Grade Ashtray with Fragrant Filter for Home, Car, Office & Smoke Dilution",৳ 769,Dhaka,https://www.daraz.com.bd/products/2-1-i506212069.html,769.0,Electronic Smokeless Ashtray 2-in-1 Air Purifier - Smart Multi-Grade Ashtray wit
8 In 1 Multi Size Screwdriver Set Mobile Opening Toolprecision Handle Mini Screw Driver Set Mobile Phone Watch Laptop Repair Kit Tools Household Accessories - Tools,৳ 185,Dhaka,https://www.daraz.com.bd/products/8-in-1-multi-size-screwdriver-set-mobile-opening-toolprecision-handle-mini-screw-driver-set-mobile-phone-watch-laptop-repair-kit-tools-household-accessories-tools-i216426281.html,185.0,8 In 1 Multi Size Screwdriver Set Mobile Opening Toolprecision Handle Mini Screw
"Magnetic Wristband for Holding Screws, Nails, Drilling Bits, Wrist Tool Holder Belts with Strong Magnets, five Rows of Ten Magnets.",৳ 100,Dhaka,https://www.daraz.com.bd/products/-i526593250.html,100.0,"Magnetic Wristband for Holding Screws, Nails, Drilling Bits, Wrist Tool Holder B"
Bike Brand Logo Front Name Plate Led Light For Suzuki Motorcycle - Bike Accessories,৳ 165,Dhaka,https://www.daraz.com.bd/products/led-i318596056.html,165.0,Bike Brand Logo Front Name Plate Led Light For Suzuki Motorcycle - Bike Accessor
STARINK 107A Black Laser Toner Compatible for HP 107X/W1107X Print 1000 Pages With Chip Computer & Office Office Electronics Printer Supplies Toner-Cartridges Computers and consumables,৳ 980,Chattogram,https://www.daraz.com.bd/products/hp-107xw1107x-1000-starink-107a-i279406122.html,980.0,STARINK 107A Black Laser Toner Compatible for HP 107X/W1107X Print 1000 Pages Wi
NO 1 DC Male Jack Power Plug Yellow Top 4PCS,৳ 45,Chattogram,https://www.daraz.com.bd/products/no-1-dc-male-jack-power-plug-yellow-top-4pcs-i330232651.html,45.0,NO 1 DC Male Jack Power Plug Yellow Top 4PCS
Ublox NEO-6m Global Positioning System Module for engineering student Project,৳ 579,Dhaka,https://www.daraz.com.bd/products/gy-neo-6m-neo-6m-gps-neo6mv2-i323573057.html,579.0,Ublox NEO-6m Global Positioning System Module for engineering student Project
3 Level Hanging Rectangle Shape Wall Mount Storage Rack Organizer Kitchen rack Furniture space savers,৳ 598,Dhaka,https://www.daraz.com.bd/products/3-i329225805.html,598.0,3 Level Hanging Rectangle Shape Wall Mount Storage Rack Organizer Kitchen rack F
Bicycle Basket Iron Frame bicycle Accessories 1 pc - সাইকেল,৳ 399,Khulna,https://www.daraz.com.bd/products/bicycle-basket-iron-frame-bicycle-accessories-1-pc-i147896994.html,399.0,Bicycle Basket Iron Frame bicycle Accessories 1 pc - সাইকেল
"Heavy Iron Chain - Ensure Security With This Heavy Iron Chain Lock System, Offering Reliable Protection For Your Belongings With Its 2-Fit Length",৳ 99,Sylhet,https://www.daraz.com.bd/products/heavy-iron-chain-ensure-security-with-this-heavy-iron-chain-lock-system-offering-reliable-protection-for-your-belongings-with-its-2-fit-length-i293200271.html,99.0,"Heavy Iron Chain - Ensure Security With This Heavy Iron Chain Lock System, Offer"
30 in 1 Multi-Purpose Screwdriver Kit - Green and Silver,৳ 219,Dhaka,https://www.daraz.com.bd/products/30-in-1-multi-purpose-screwdriver-kit-green-and-silver-i183873111.html,219.0,30 in 1 Multi-Purpose Screwdriver Kit - Green and Silver
DOUBLE BATTERY AC DC RECHARGEBLE LED BULB CIRCUIT DRIVER,৳ 148,Dhaka,https://www.daraz.com.bd/products/ac-dc-led-i306275021.html,148.0,DOUBLE BATTERY AC DC RECHARGEBLE LED BULB CIRCUIT DRIVER
PC Casing Power Push Button Cable ATX Computer On/Off Switch Wire 3 pcs,৳ 54,Dhaka,https://www.daraz.com.bd/products/pc-atx-i194447287.html,54.0,PC Casing Power Push Button Cable ATX Computer On/Off Switch Wire 3 pcs
Car Ignition Switch Cover Luminous Key Ring Hole Cover Sticker,৳ 50,Rajshahi,https://www.daraz.com.bd/products/-i238357893.html,50.0,Car Ignition Switch Cover Luminous Key Ring Hole Cover Sticker
Tyre Air Pressure Gauge Meter Electronic Digital LCD Tire Manometer Tester Tool,৳ 580,Dhaka,https://www.daraz.com.bd/products/lcd-i313276393.html,580.0,Tyre Air Pressure Gauge Meter Electronic Digital LCD Tire Manometer Tester Tool
Motorcycle Indicator Flasher Horn (Full Setup) - Bike Accessories,৳ 150,Dhaka,https://www.daraz.com.bd/products/motorcycle-indicator-flasher-horn-full-setup-bike-accessories-i191481960.html,150.0,Motorcycle Indicator Flasher Horn (Full Setup) - Bike Accessories
For Huawei P30 pro Avenger Iron Man style for Huawei P30 pro magnetic ring back case Holder ring iron man case,৳ 609,Overseas,https://www.daraz.com.bd/products/cotini-storep30-pro-avenger-iron-man-style-p30-pro-magnetic-ring-back-case-holder-ring-iron-man-case-i356610120.html,609.0,For Huawei P30 pro Avenger Iron Man style for Huawei P30 pro magnetic ring back 
"1 PCS 10"" Cast Iron Steak Fajita Sizzling Platter Plate w/ wooden holder","৳ 1,654",Overseas,https://www.daraz.com.bd/products/1-10-i286988705.html,1654.0,"1 PCS 10"" Cast Iron Steak Fajita Sizzling Platter Plate w/ wooden holder"
LED Motorcycle Switch ON-Off Push 3 ButtonsHandlebar Adjustable Mount Waterproof Switches Button for Headlight Horn Turn Signal - Bike Accessories,৳ 850,Dhaka,https://www.daraz.com.bd/products/led-motorcycle-switch-on-off-push-3-buttonshandlebar-adjustable-mount-waterproof-switches-button-for-headlight-horn-turn-signal-bike-accessories-i183789373.html,850.0,LED Motorcycle Switch ON-Off Push 3 ButtonsHandlebar Adjustable Mount Waterproof
Tatal -Soldering Iron Stand^^**Black**^^,৳ 65,Dhaka,https://www.daraz.com.bd/products/tatal-i270065228.html,65.0,Tatal -Soldering Iron Stand^^**Black**^^
Electronic Rechargeable USB Foot Massage Mat,৳ 299,Dhaka,https://www.daraz.com.bd/products/-i318067106.html,299.0,Electronic Rechargeable USB Foot Massage Mat
High-quality 31 in 1 screwdriver set/Aluminium Steel Screw Driver Set,৳ 135,Dhaka,https://www.daraz.com.bd/products/31-1-i276933069.html,135.0,High-quality 31 in 1 screwdriver set/Aluminium Steel Screw Driver Set
GIXXER Logo LED Light/Night light/Logo Parking Light for Motorcycle,৳ 155,Dhaka,https://www.daraz.com.bd/products/gixxer-led-i183782610.html,155.0,GIXXER Logo LED Light/Night light/Logo Parking Light for Motorcycle
Soldering Tools Kit Best Combo (60w iron+Digital Multi Meter+desoldering pump+soldering wire+stand+rosin),৳ 665,Dhaka,https://www.daraz.com.bd/products/soldering-tools-kit-best-combo-60w-irondigital-multi-meterdesoldering-pumpsoldering-wirestandrosin-i221270679.html,665.0,Soldering Tools Kit Best Combo (60w iron+Digital Multi Meter+desoldering pump+so
USB Humidifier Atomizing Chip Circuit Driver PCB Circuit Board Electronic Accessories 5V Spray Incubation Experimental Equipment,৳ 333,Dhaka,https://www.daraz.com.bd/products/usb-pcb-5v-i220526381.html,333.0,USB Humidifier Atomizing Chip Circuit Driver PCB Circuit Board Electronic Access
"Banana Stand Holder Iron Banana Stand, Banana Hanger With Hook For Kitchen Counter",৳ 390,Dhaka,https://www.daraz.com.bd/products/-i183745101.html,390.0,"Banana Stand Holder Iron Banana Stand, Banana Hanger With Hook For Kitchen Count"
High-quality 31 in 1 screwdriver set,৳ 139,Dhaka,https://www.daraz.com.bd/products/high-quality-31-in-1-screwdriver-set-i110648114.html,139.0,High-quality 31 in 1 screwdriver set
Digital AC/DC[12V-220V]Tester Pen With Night Sight Induction Test Multi Sensor LCD Display Voltmeter Electrical Trade Tools & Testers]]]]RT,৳ 247,Dhaka,https://www.daraz.com.bd/products/acdc-12v-220v-lcd-rt-i225879839.html,247.0,Digital AC/DC[12V-220V]Tester Pen With Night Sight Induction Test Multi Sensor L
"KD 900M-T-I Type Electric Soldering Iron Replacement Tip Solder Iron Head For V900, 878D- 60W-80W Soldering Welding Repair Station And Kit",৳ 45,Dhaka,https://www.daraz.com.bd/products/kd-900m-t-i-type-electric-soldering-iron-replacement-tip-solder-iron-head-for-v900-878d-60w-80w-soldering-welding-repair-station-and-kit-i292448211.html,45.0,KD 900M-T-I Type Electric Soldering Iron Replacement Tip Solder Iron Head For V9
Electronic Circuit Laptop Sticker - Laptop Sticker,৳ 139,Dhaka,https://www.daraz.com.bd/products/electronic-circuit-laptop-sticker-laptop-sticker-i153580493.html,139.0,Electronic Circuit Laptop Sticker - Laptop Sticker
"32 in 1 Multifunctional Screwdriver Tool Set For Mobile Phone, Computer, Electronic Product repair, Camera Maintenance and Disassembly",৳ 230,Dhaka,https://www.daraz.com.bd/products/32-in-1-multifunctional-screwdriver-tool-set-for-mobile-phone-computer-electronic-product-repair-camera-maintenance-and-disassembly-i182648891.html,230.0,"32 in 1 Multifunctional Screwdriver Tool Set For Mobile Phone, Computer, Electro"
Motorcycle Handlebar Switch with LED Light Momentary Button for Electric Start Waterproof Control Switch Button 7/8'' 22mm Multicolor (Random Color),৳ 199,Dhaka,https://www.daraz.com.bd/products/motorcycle-handlebar-switch-with-led-light-momentary-button-for-electric-start-waterproof-control-switch-button-78-22mm-multicolor-random-color-i304040710.html,199.0,Motorcycle Handlebar Switch with LED Light Momentary Button for Electric Start W
MB102 Solderless Breadboard 16.5x5.5cm 830 Point Prototype PCB MB-102 Breadboard Use Project Uno R3 ESP8266 Jumper Wire,৳ 145,Chattogram,https://www.daraz.com.bd/products/mb102-solderless-breadboard-165x55cm-830-point-prototype-pcb-mb-102-breadboard-use-project-uno-r3-esp8266-jumper-wire-i335170088.html,145.0,MB102 Solderless Breadboard 16.5x5.5cm 830 Point Prototype PCB MB-102 Breadboard
Motorcycle Brand Logo LED Light for bike Yamaha - Bike Accessories - Bike Accessories,৳ 165,Dhaka,https://www.daraz.com.bd/products/led-yamaha-i215332853.html,165.0,Motorcycle Brand Logo LED Light for bike Yamaha - Bike Accessories - Bike Access
31 in screwdriver set,৳ 129,Dhaka,https://www.daraz.com.bd/products/31-i288119527.html,129.0,31 in screwdriver set
New Brand Soldering Iron 60 Watt 1 unit,৳ 199,Dhaka,https://www.daraz.com.bd/products/60-1-i244855094.html,199.0,New Brand Soldering Iron 60 Watt 1 unit
2PCS Gift Concealed Buckle Packaging Box Protective Shell Accessories Antique Buckle,৳ 60,Dhaka,https://www.daraz.com.bd/products/2-i323369217.html,60.0,2PCS Gift Concealed Buckle Packaging Box Protective Shell Accessories Antique Bu
5 LED Light Magnifier Magnifying Glass Helping Hand Soldering Stand with 3 Lens - Orange,"৳ 1,200",Dhaka,https://www.daraz.com.bd/products/5-led-3-i121523105.html,1200.0,5 LED Light Magnifier Magnifying Glass Helping Hand Soldering Stand with 3 Lens 
